Date,Product,Region,Sales_Amount,Quantity,Customer_Age,Customer_Satisfaction,Marketing_Spend,Seasonality_Factor
2025-08-05,Product_D,North,2409.8135947857895,12,27,4.198713654614405,156.0006431442434,1.9741004551724206
2025-06-09,Product_C,East,617.6063949084936,15,49,2.73120624490527,224.9026167030129,1.977848341505657
2024-04-13,Product_D,West,700.6850196167468,13,40,2.972306839150296,200.64888088934913,1.9813064702716088
2024-04-28,Product_E,East,831.6427397787395,11,21,2.0624378306656594,124.16166118945628,1.9844738167520923
2024-07-18,Product_C,East,2059.0041310775637,12,45,3.8174118258885206,162.40975924473148,1.9873494423939864
2023-05-31,Product_E,North,1556.8461861316514,16,30,4.211062685848152,67.05430821794877,1.989932495087353
2023-05-24,Product_B,West,1090.472061675684,13,32,1.9556187826703062,4.907777980851699,1.9922222094179323
2024-07-22,Product_A,Central,1857.8339296762094,10,22,1.1672864951458615,196.17622642780717,1.9942179068939518
2023-02-08,Product_C,North,1616.8874910508516,8,42,3.4955557726518816,58.222539166717866,1.995918996147179
2023-04-19,Product_B,North,2904.1319174701866,9,33,3.2500484765412665,221.09941292933328,1.9973249731081555
2024-11-23,Product_B,West,2378.6275113753545,11,43,2.6085246201155057,274.87987721276966,1.9984354211555644
2023-02-11,Product_C,West,691.9878083402172,13,28,3.5755757670928405,495.2157368875853,1.9992500112396834
2023-07-05,Product_E,East,1077.5010354364704,9,27,3.2024531919405743,634.6027289919292,1.999768501979891
2025-07-23,Product_B,West,1001.6925612936761,13,26,,2.1163673967991388,1.99999073973619
2024-02-02,Product_D,East,1079.3347656304322,13,39,2.5909159024908894,928.6618514418526,1.9999166586547379
2023-08-11,Product_B,North,8030.98185928506,9,26,2.7124542789889667,229.78225876448371,1.9995462806873574
2024-09-25,Product_E,South,860.0166824342823,9,32,4.520991977902255,206.29776249198818,1.9988797155850335
2023-05-13,Product_E,Central,674.0123626433044,11,28,4.843616616515838,3.0660003029679457,1.9979171608653923
2023-06-12,Product_D,North,1824.6401499342282,9,40,4.572005449585989,394.992395906428,1.99665890175417
2023-08-03,Product_B,West,1267.6964907280667,12,14,3.8767120962079185,31.445753480881354,1.9951053111006978
2025-01-02,Product_E,Central,788.5386497531188,10,37,,363.20652329890197,1.9932568492674143
2023-08-23,Product_C,South,1037.139297225927,8,55,3.75704654186382,3.1369827820363607,1.9911140639934546
2025-04-22,Product_A,South,1075.6951844590858,9,49,4.756436882930756,207.6714835103227,1.9886775902323404
2024-10-19,Product_A,East,1853.4911584920665,11,27,1.999994940895327,114.11566837034333,1.9859481499638307
2025-01-20,Product_A,Central,506.1188269503556,7,40,3.1404820306936196,44.82048444163464,1.9829265519799821
2024-08-10,Product_B,East,972.6837977044172,5,38,3.7584320760016316,22.759510798326783,1.9796136916454903
2023-01-09,Product_D,North,826.5823608422113,17,52,3.7169880052970985,116.00931016052876,1.9760105506323686
2023-03-15,Product_E,Central,810.8541048638033,15,4,2.0091158383073457,26.31940843947806,1.9721181966290617
2025-08-11,Product_C,North,1547.6264190657866,10,48,3.3469261095590075,133.28025711500533,1.9679377830240639
2024-05-06,Product_C,East,1314.2408516352305,13,31,4.183652569680626,196.281648733749,1.963470548564149
2025-07-01,Product_B,Central,746.9537648855418,8,26,2.9003159202009754,351.3373852705877,1.958717816987297
2023-09-10,Product_A,East,3267.446822613848,12,25,4.17319230679494,227.04453115032294,1.9536809966304463
2023-08-18,Product_B,Central,1616.8968554454977,10,19,2.439530391018219,13.484485350388752,1.9483615800121714
2024-06-02,Product_D,East,258.30423335483835,16,27,4.755040508655036,73.46992394850795,1.9427611433904206
2023-06-23,Product_D,South,1587.626799221413,8,22,3.135713761996404,67.92946459657628,1.936881346295432
2024-10-14,Product_E,East,2062.7782818406904,11,37,3.3837918031704572,493.0971095728724,1.9307239310379791
2023-06-17,Product_E,South,2044.424173306947,14,42,1.1254462752183536,404.660707850024,1.924290722193093
2023-06-19,Product_D,East,471.43541993937043,6,31,1.681076548514377,92.45405563933923,1.9175836260593937
2024-01-28,Product_D,Central,4003.392478069249,11,52,3.531735521884179,14.76273512888585,1.9106046300942172
2025-08-03,Product_D,Central,614.1086506380926,12,28,2.679481487129085,449.0658259691558,1.9033558023246842
2025-03-05,Product_B,Central,514.0553978155574,8,31,3.032655161832699,438.19077122933754,1.8958392907349086
2024-09-25,Product_D,West,3309.601578126123,11,29,1.2518856349348018,385.85445077356974,1.8880573226294932
2023-07-13,Product_C,North,210.85980035118615,21,42,4.336540953641537,372.9713991766424,1.880012203973536
2024-05-31,Product_A,Central,2048.2596443648254,5,43,4.1380224091848685,130.88301007422098,1.8717063187093217
2023-01-29,Product_D,South,232.6753821519861,13,40,1.7414159028873981,39.06474044522886,1.8631421280499114
2023-06-14,Product_A,Central,582.182516908462,14,33,3.5373174290295175,129.82148509526314,1.8543221697498273
2024-02-26,Product_B,West,2629.691421775173,5,18,4.273260846617086,136.48013460314786,1.8452490573530629
2023-12-05,Product_A,South,915.5198247060216,12,31,3.5634165456624,134.64214900990885,1.8359254794186368
2024-10-09,Product_B,West,862.9855107836204,10,52,2.2415923811833793,154.77281040271512,1.8263541987239098
2024-05-10,Product_C,South,710.5488519584966,8,47,3.6244446019126686,59.588781889207674,1.8165380514459166
2023-12-31,Product_B,East,922.9794247822986,13,38,,91.21736176050807,1.8064799463209447
2025-04-12,Product_B,North,587.0379141647544,11,30,2.2730199891176834,113.8981845822608,1.7961828637826158
2023-12-08,Product_E,North,1436.2329174407112,13,34,1.9602786124287146,28.110329010445678,1.7856498550787148
2024-05-14,Product_D,West,740.2981254446079,16,30,3.227700409560826,121.52756888637084,1.7748840413670415
2024-10-18,Product_D,North,311.0146696008586,8,49,1.4329065870621944,332.64118704497815,1.7638886127905429
2024-05-25,Product_C,West,2041.2040857507227,10,24,4.733241521393355,352.1214081563737,1.7526668275320088
2023-11-23,Product_C,West,1547.08161507539,12,46,,106.05734432434826,1.7412220108485965
2023-08-05,Product_D,West,1337.5029233397036,7,28,1.8758805084232053,146.29791373781242,1.7295575540864876
2023-10-28,Product_E,North,1432.8774810111827,13,50,2.986199254407325,6.845907050260114,1.7176769136759624
2023-05-12,Product_D,West,1093.2845011168038,10,40,2.107991273818864,224.43712780143358,1.7055836101071786
2025-03-14,Product_E,North,1007.9053496129393,10,26,3.1396163455305772,103.70634222249294,1.6932812268869788
2023-03-11,Product_C,West,1416.2243810343325,9,31,2.394036599128342,117.92964521649539,1.6807734094770166
2023-09-09,Product_A,Central,1278.7199823913718,17,43,1.5282672430761632,413.7758672235452,1.6680638642135341
2024-02-19,Product_C,West,2862.8236830479973,14,29,2.063580968109048,123.91780474218952,1.6551563572090862
2025-02-25,Product_C,South,368.3221309487015,12,35,2.753759379846101,4.28400514650917,1.6420547132365653
2024-03-20,Product_B,West,1879.688695210124,12,28,1.1211729059185025,51.62229570489993,1.6287628145958337
2025-05-25,Product_B,East,880.6289039358508,11,56,4.082570108059048,129.10796762807095,1.6152845999633287
2023-07-01,Product_B,West,2634.118447470256,15,58,3.487298258361663,110.46717266330337,1.6016240632249241
2023-06-16,Product_B,South,1260.5543524058326,11,52,3.405438429113417,393.752039040353,1.587785252292472
2023-04-01,Product_E,South,2141.5783140460544,9,33,3.184199727531064,156.23727572167093,1.5737722679043242
2024-12-14,Product_D,North,786.8852983222918,8,30,3.361252689300274,234.00172904510606,1.559589262410178
2025-05-07,Product_A,Central,5839.418925100909,14,25,4.738607810828882,126.72045776364666,1.5452404385406528
2024-06-14,Product_C,West,1398.9963883358375,9,53,1.0342768432429628,115.84078470644022,1.5307300481619326
2023-02-08,Product_E,North,1817.9020472330712,11,46,1.191198838630997,118.22163565583415,1.5160623910158524
2023-05-06,Product_A,Central,1259.3978807328126,10,46,1.7659736397232093,105.83918915616202,1.501241813445776
2024-03-26,Product_E,West,1366.3812578552686,10,32,1.6692055199726004,154.69078515448646,1.4862727071086923
2023-06-22,Product_E,East,1137.449972195353,8,13,1.7247778378767307,57.654689923786215,1.4711595076738635
2024-10-14,Product_C,West,833.4545664266403,9,16,3.6877755433946007,443.38277810412023,1.4559066935084588
2025-01-23,Product_D,South,807.0183105755012,8,35,2.8379332042006613,81.01869986081579,1.4405187843504954
2023-08-08,Product_B,South,661.8517544576166,11,28,4.967115513338772,31.92200563891785,1.4250003399695534
2024-09-29,Product_D,East,4072.0556380279327,8,27,1.9075436592117794,20.307008113804475,1.4093559588156213
2023-02-27,Product_C,North,7157.235021771031,13,39,2.2433204041099786,2.7027633610992816,1.3935902766564672
2024-10-21,Product_C,Central,3353.1765231733366,11,47,4.936962867206596,109.93272260332714,1.3777079652039657
2024-04-20,Product_C,West,842.4890126588662,13,26,4.327032563208988,41.55519507914531,1.3617137307297673
2024-03-31,Product_A,South,2622.50543352046,12,19,2.879196882714131,4.377131186745877,1.3456123126707336
2025-04-08,Product_D,North,2236.619329663721,15,26,3.218387542183959,146.80197946916968,1.329408482224531
2025-06-13,Product_D,East,1490.7112907513986,10,22,4.372711682611362,227.87344999375415,1.3131070409358279
2023-12-27,Product_E,South,1713.3987429196136,13,42,2.923920984185312,17.9304742864458,1.2967128192734902
2025-07-23,Product_E,East,889.9814017533586,10,34,1.8240948943283373,123.57854597152757,1.2802306751992167
2023-01-01,Product_E,West,2334.451648629317,12,57,4.313778154217542,272.2256822416732,1.2636654927280084
2024-01-22,Product_C,Central,1260.2381882629597,10,43,3.1510899651025737,850.9987564974468,1.2470221804809356
2025-08-30,Product_D,South,608.6288300122864,6,56,1.6121703886552852,220.03691159272654,1.2303056702306128
2023-12-14,Product_C,South,1000.5885543828497,12,18,3.0223433247375904,56.16500736545007,1.213520915439797
2023-07-09,Product_A,West,3275.246824534254,19,-4,2.652813522387435,252.1464758571251,1.1966728897935779
2024-05-19,Product_E,North,2163.6255645957413,11,37,4.507370127527032,182.22553011931402,1.1797665857255624
2023-07-10,Product_C,Central,4729.629566275407,12,36,1.5042217254428136,47.60050232708582,1.1628070129385177
2024-05-22,Product_C,South,1652.469093418183,11,33,4.500839217792102,380.91060948519504,1.145799196919876
2024-01-04,Product_A,Central,362.99759041024635,11,36,3.0488440672411388,111.51512362922564,1.1287481774525827
2024-02-13,Product_B,South,546.870207799387,9,21,2.6174577199245905,653.9162517534231,1.1116590071216952
2025-04-03,Product_D,Central,915.3910283661505,11,41,1.6478687376117613,256.6760925605762,1.0945367498172005
2025-07-17,Product_B,East,154.60850786697884,14,43,3.8032718505547174,206.8815391360675,1.0773864792334649
2025-07-22,Product_E,South,1184.128538594534,12,20,4.707226836440162,260.65025027579543,1.0602132773657917
2023-04-27,Product_C,Central,684.2406478542891,10,30,2.5015094155972792,130.05471363571888,1.0430222330045316
2023-05-14,Product_A,North,1298.4990651486714,12,31,1.9663400026833338,140.7310304050248,1.0258184402271344
2023-02-27,Product_A,East,3233.0529909213665,10,26,3.219467667996628,381.04035823602726,1.0086069968886906
2024-07-09,Product_D,East,918.6535049176387,17,21,4.184743793735481,228.46803564511836,0.9913930031113107
2024-11-15,Product_B,North,2665.2243005791156,12,35,1.0150707782021322,455.07829321543716,0.9741815597728668
2024-11-02,Product_D,Central,1424.0711235437,9,38,3.525509745581717,442.96384835782806,0.9569777669954714
2023-06-22,Product_C,West,621.694547002867,8,27,3.3860640027945235,750.0661729012918,0.9397867226342095
2025-04-08,Product_D,North,1383.4997458073217,7,21,2.27260874321664,240.93771798475663,0.9226135207665364
2025-03-25,Product_A,Central,393.4314388594075,12,39,2.8056920144198814,139.55224886451668,0.9054632501828007
2023-05-29,Product_A,North,457.06794228939384,10,25,1.9878528966472837,36.379137547990666,0.888340992878306
2023-03-21,Product_E,North,1948.118907232723,12,31,4.159542951807371,244.41415763078496,0.8712518225474185
2025-06-04,Product_E,South,458.1305711072726,6,29,3.5381397334644307,68.94298356737131,0.8542008030801251
2023-08-01,Product_C,Central,670.5635559724028,11,49,3.130846488155941,66.52126283810176,0.8371929870614836
2023-07-22,Product_B,West,908.7815536469891,12,26,2.570104793671309,54.43729080148426,0.8202334142744387
2025-02-02,Product_D,South,4406.209084566229,8,55,2.1655375440829285,416.08369550758255,0.8033271102064234
2023-08-17,Product_C,North,1883.2362791224627,11,44,4.290945944173726,404.93680986903644,0.7864790845602041
2024-11-06,Product_E,North,1622.9678443764808,19,56,2.805630681734276,199.37570858919298,0.7696943297693886
2023-08-15,Product_D,North,636.4662061888844,15,42,3.005789679366691,128.10372852227422,0.7529778195190656
2024-10-20,Product_E,Central,1938.2672871898224,10,32,3.0833149221629665,223.01813904317007,0.7363345072719928
2024-06-15,Product_D,Central,2184.4407573020567,9,23,2.793467741726306,186.90593612280333,0.7197693248007844
2024-03-16,Product_B,South,1515.5900880611825,12,30,2.024353704953695,107.47986908378333,0.7032871807265109
2024-02-06,Product_C,West,4956.516603345212,13,52,1.481361760972208,95.48812061704443,0.6868929590641717
2023-02-16,Product_D,South,915.1230710141031,9,34,1.3941490686709628,96.51058729538431,0.6705915177754687
2023-08-21,Product_A,East,3251.2786318851827,9,42,4.029850093362755,177.89733981243515,0.654387687329266
2023-11-01,Product_A,North,2763.6135733880064,10,37,1.8941112892060454,208.63704301508824,0.6382862692702356
2024-06-09,Product_D,North,649.4333854148803,10,37,1.2226912598159023,120.20177006595183,0.6222920347960353
2023-05-23,Product_D,North,1073.7838336586246,13,38,4.1900696267835436,692.7728125207127,0.6064097233435339
2024-02-19,Product_D,South,4195.293230888289,6,40,1.616246611442592,17.514099672931113,0.5906440411843797
2024-05-27,Product_A,South,437.72127690609744,12,25,3.500584366933416,85.25003350841564,0.5749996600304477
2024-01-08,Product_A,North,1088.0095204891422,14,31,2.354573085791453,108.62661455541722,0.559481215649504
2024-07-19,Product_D,South,4758.965016274984,8,38,1.5059210267652379,3.413229043026287,0.5440933064915406
2025-06-04,Product_E,Central,1377.6186595321597,9,36,2.6579239170174396,90.81257227344351,0.5288404923261361
2023-09-16,Product_E,Central,492.2672288459017,7,29,1.0592354445305006,63.9611561677244,0.5137272928913102
2024-10-17,Product_B,South,1430.2854717289758,10,39,4.364179930050241,141.05863720056496,0.4987581865542252
2024-04-15,Product_C,North,941.1129665873898,9,25,3.053991845367429,82.01832293578796,0.4839376089841485
2025-08-10,Product_E,South,1266.8567683397528,9,20,1.5566400436318473,259.0584239408757,0.4692699518380684
2025-08-28,Product_A,South,4258.654527499578,8,38,1.9479212735559388,142.64242657838636,0.45475956145934815
2023-01-12,Product_E,South,1121.5295802317028,13,20,2.7919007685541066,27.797761967971486,0.44041073758982296
2023-11-26,Product_B,East,829.0394017615185,11,38,1.7554775312621946,277.3079375574811,0.4262277320956753
2025-01-05,Product_B,Central,1899.7979741022818,11,11,2.0743966460043435,20.900820071152683,0.4122147477075274
2025-02-22,Product_C,West,1551.4464616150374,11,26,3.1375422569410527,365.33127048729915,0.39837593677507843
2025-08-25,Product_E,West,629.733084299722,11,31,4.3304360521535425,535.9572651101431,0.3847154000366736
2023-12-24,Product_A,East,1545.7546280817019,11,15,2.607358742759683,77.85299539878153,0.3712371854041673
2025-08-29,Product_A,South,453.68458428958644,12,30,3.867901094214193,521.1239044554721,0.35794528676343573
2024-02-12,Product_D,East,1126.3674107775657,14,49,4.506736853842593,315.0151805089021,0.3448436427909146
2024-10-29,Product_A,East,486.66735888566814,9,19,1.865203761184648,511.3293723619404,0.33193613578646675
2024-01-08,Product_C,North,3216.4118503262935,10,30,,219.48468128625836,0.3192265905229843
2023-01-08,Product_C,Central,367.30000590248693,5,55,4.02960879332411,53.744336266713354,0.3067187731130234
2023-05-02,Product_A,West,866.152163053762,10,22,2.42774919179254,449.8529210812074,0.2944163898928235
2023-12-14,Product_A,South,1366.3005456888343,13,51,4.958079838003469,40.73316500822244,0.2823230863240398
2024-11-06,Product_D,West,1366.3121878231445,15,31,2.050289485743828,47.92079451117378,0.2704424459135145
2023-03-31,Product_A,West,683.5422834193489,11,36,2.0192130641267823,63.233591386984045,0.25877798915140426
2024-10-09,Product_D,Central,807.5737142656836,10,50,4.089036658612791,72.55191541953552,0.24733317246799202
2024-11-28,Product_D,West,1329.7466173265723,12,29,2.738629272204337,144.50681207418415,0.236111387209458
2023-11-12,Product_A,West,1822.3979955206883,7,42,2.323179979124173,249.97358494015307,0.22511595863295808
2023-06-27,Product_B,East,1223.5017111572997,10,45,1.7146512213564118,521.3014635494856,0.2143501449212848
2024-06-23,Product_B,Central,1497.501208495576,12,27,4.061329723738176,18.519042945734842,0.20381713621738595
2025-01-01,Product_D,North,1027.9493345274063,14,25,4.145287224544308,617.4351814226037,0.19352005367905722
2025-05-18,Product_A,South,1228.6371628903155,12,32,,508.4807994226086,0.18346194855408404
2023-02-10,Product_B,West,1550.0554018023122,9,32,4.8292544527654915,11.102392341507091,0.17364580127609086
2025-01-09,Product_A,South,1186.6544145047437,7,22,2.272653081690617,89.35780124080325,0.16407452058136374
2024-12-04,Product_A,North,800.8204988313972,6,27,1.8784761819173488,335.4827498616575,0.1547509426469359
2025-07-11,Product_A,South,466.536470059067,10,-6,,189.13183136961186,0.14567783025017245
2024-05-16,Product_E,North,420.15349095721797,10,30,4.033634563198818,302.00355020265613,0.13685787195008825
2025-08-16,Product_A,East,697.3549157196946,10,45,1.8996238822072895,253.9038520134913,0.12829368129067809
2023-05-25,Product_E,West,1141.4660900784083,10,14,1.306443057044453,137.34163634663489,0.11998779602646459
2023-07-20,Product_D,North,1362.2577292258638,12,29,4.2420659463454875,8.41831959842549,0.11194267737050723
2025-07-17,Product_B,South,833.8562124893188,9,64,4.90600789458405,175.54298862822645,0.1041607092650918
2024-12-24,Product_B,West,3023.017943107278,10,34,3.5786891442891373,9.957129041713188,0.0966441976753164
2024-04-05,Product_B,East,452.9039994281044,7,51,2.1114676005755766,185.13023970152773,0.08939536990578334
2025-01-01,Product_B,West,1984.9562588553579,11,22,4.986690434211168,322.29886757933593,0.08241637394060608
2025-01-21,Product_B,North,1134.3899278066256,9,40,4.5730665450683095,175.89137526062333,0.07570927780690684
2025-07-13,Product_B,East,956.2746580487847,11,20,3.0535225851211756,1163.2875439010727,0.06927606896202076
2025-06-27,Product_B,South,698.5371345450138,10,39,4.3012851393673355,121.71213163055279,0.06311865370456893
2024-07-11,Product_D,East,1426.8360081024318,14,45,4.263282093051867,276.3230359997443,0.057238856609579836
2024-06-30,Product_A,East,980.3081104841008,13,42,4.739195878693998,220.05070199219992,0.05163841998782914
2023-09-10,Product_C,Central,3365.5237924787198,16,30,4.36369537509384,951.936989439039,0.04631900336955419
2024-01-25,Product_E,East,1203.304402783138,11,38,3.574716943828658,249.8072876823161,0.04128218301270348
2024-08-16,Product_C,East,3248.0598939892507,14,38,3.4372148758260295,35.8326853383984,0.03652945143585129
2025-06-01,Product_C,West,513.7409685834077,13,42,2.869429153326447,622.5328132017229,0.03206221697593603
2023-09-13,Product_A,South,1790.639989985386,10,33,3.5059425598830294,220.38990608143854,0.02788180337093893
2024-12-09,Product_A,West,1393.400989526074,10,46,4.180866346121531,12.234328327257728,0.023989449367632143
2025-03-25,Product_A,West,1944.6181541204182,15,52,4.876150505210213,214.33661482340506,0.020386308354510496
2025-07-09,Product_B,North,854.3405382996059,13,31,2.8691494327284803,429.3204870380567,0.017073448020017645
2024-03-25,Product_D,West,1751.8501856541432,12,35,3.2946128119550284,172.0964138697191,0.0140518500361696
2023-01-10,Product_B,Central,1087.5835566055148,16,24,2.779221980235127,87.39723501839303,0.011322409767659636
2025-04-03,Product_D,Central,1422.6821772658739,16,39,3.673954483933616,343.97295258693697,0.008885936006545414
2025-03-08,Product_D,North,1044.4042368660866,13,39,3.519682016245038,305.12232802385574,0.006743150732585468
2023-08-30,Product_C,South,2794.0176537523253,10,35,1.0713351607744932,157.1324020614235,0.004894688899302668
2023-09-08,Product_C,South,461.0095935676791,13,36,3.1646462364026338,33.53272696471042,0.0033410982458300653
